date,price
06/07/17,980.940002
06/08/17,983.409973
06/09/17,949.830017
06/12/17,942.900024
06/13/17,953.400024
06/14/17,950.76001
06/15/17,942.309998
06/16/17,939.780029
06/19/17,957.369995
06/20/17,950.630005
06/21/17,959.450012
06/22/17,957.090027
06/23/17,965.590027
06/26/17,952.27002
06/27/17,927.330017
06/28/17,940.48999
06/29/17,917.789978
06/30/17,908.72998
07/03/17,898.700012
07/05/17,911.710022
07/06/17,906.690002
07/07/17,918.590027
07/10/17,928.799988
07/11/17,930.090027
07/12/17,943.830017
07/13/17,947.159973
07/14/17,955.98999
07/17/17,953.419983
07/18/17,965.400024
07/19/17,970.890015
07/20/17,968.150024
07/21/17,972.919983
07/24/17,980.340027
07/25/17,950.700012
07/26/17,947.799988
07/27/17,934.090027
07/28/17,941.530029
07/31/17,930.5
08/01/17,930.830017
08/02/17,930.390015
08/03/17,923.650024
08/04/17,927.960022
08/07/17,929.359985
08/08/17,926.789978
08/09/17,922.900024
08/10/17,907.23999
08/11/17,914.390015
08/14/17,922.669983
08/15/17,922.219971
08/16/17,926.960022
08/17/17,910.97998
08/18/17,910.669983
08/21/17,906.659973
08/22/17,924.690002
08/23/17,927
08/24/17,921.280029
08/25/17,915.890015
08/28/17,913.809998
08/29/17,921.289978
08/30/17,929.570007
08/31/17,939.330017
09/01/17,937.340027
09/05/17,928.450012
09/06/17,927.809998
09/07/17,935.950012
09/08/17,926.5
09/11/17,929.080017
09/12/17,932.070007
09/13/17,935.090027
09/14/17,925.109985
09/15/17,920.289978
09/18/17,915
09/19/17,921.809998
09/20/17,931.580017
09/21/17,932.450012
09/22/17,928.530029
09/25/17,920.969971
09/26/17,924.859985
09/27/17,944.48999
09/28/17,949.5
09/29/17,959.109985
10/02/17,953.27002
10/03/17,957.789978
10/04/17,951.679993
10/05/17,969.960022
10/06/17,978.890015
10/09/17,977
10/10/17,972.599976
10/11/17,989.25
10/12/17,987.830017
10/13/17,989.679993
10/16/17,992
10/17/17,992.179993
10/18/17,992.809998
10/19/17,984.450012
10/20/17,988.200012
10/23/17,968.450012
10/24/17,970.539978
10/25/17,973.330017
10/26/17,972.559998
10/27/17,1019.27002
10/30/17,1017.109985
10/31/17,1016.640015
11/01/17,1025.5
11/02/17,1025.579956
11/03/17,1032.47998
11/06/17,1025.900024
11/07/17,1033.329956
11/08/17,1039.849976
11/09/17,1031.26001
11/10/17,1028.069946
