date,label,confidence,entity-label,entity-confidence
12112015,neu,0.99999555,neg,0.6136517
12112015,neu,0.99994858,neg,0.6136517
12142015,neu,0.99456807,neu,0.79878399
12142015,neu,0.99930067,neu,0.79878399
12142015,neu,0.9976115,neu,0.93617175
12142015,neu,0.9993625,neg,0.51710272
12142015,pos,0.97331868,pos,0.59633897
12152015,neu,0.90726107,neg,0.4603648
12152015,neu,0.80499719,neg,0.50352362
12152015,neu,0.85375087,neu,0.7614613
12152015,neu,0.99899391,neu,0.73843624
12162015,neu,0.9182976,neg,0.3750312
12162015,neu,0.91570933,neg,0.49255498
12162015,neu,0.95317875,neu,0.75417144
12162015,neu,0.97908165,neg,0.50161182
12172015,neu,0.99996367,neu,0.72368235
12172015,neu,0.99998068,neu,0.89663913
12172015,neu,0.94692293,neu,0.77316911
12172015,neu,0.9969519,neu,0.52491597
12172015,neu,0.99972856,neu,0.45253322
12222015,neu,0.99689807,,
12182015,neg,0.98125126,neg,0.86609733
12182015,neu,0.97494338,neu,0.46660043
12232015,neu,0.60082897,neu,0.53038852
12232015,neu,0.80943789,neu,0.97400816
12232015,neu,0.99989417,pos,0.54064441
12182015,neu,0.99687327,neg,0.509563
12182015,neu,0.99679052,neg,0.4389479
12182015,neu,0.80289761,neg,0.4446212
12242015,neu,0.97992122,neg,0.54187347
12242015,neu,0.98015434,neu,0.59683355
1042016,neu,0.99963544,neu,0.84070963
1042016,neu,0.99911533,neu,0.84070963
1052016,neu,0.63717057,neu,0.53363246
1052016,neu,0.99482204,neu,0.47713244
1052016,neu,0.98526955,neu,0.91915061
1062016,neg,0.70309239,neg,0.92114073
1062016,neu,0.99974687,pos,0.50203099
1072016,neu,0.90943617,neg,0.64329544
1072016,neu,0.9559889,neu,0.8738798
1072016,neu,0.99851142,,
1072016,neu,0.99759826,,
1072016,neg,0.60353762,,
1052016,neu,0.99001662,neu,0.94485452
1052016,neu,0.98644953,neu,0.93475737
1052016,neu,0.99031736,neu,0.81831672
1052016,neg,0.8182965,neu,0.94480533
1052016,neu,0.9604905,neu,0.54480774
1062016,neg,0.98334742,neg,0.95804643
1062016,neu,0.99938163,pos,0.5589075
1062016,neu,0.74641285,,
1062016,neu,0.51235379,neg,0.84800604
1062016,neu,0.66839587,neg,0.55368533
1062016,neg,0.52785633,neu,0.66740682
1062016,neg,0.47903666,neu,0.70649846
1082016,neu,0.99975679,neu,0.78337941
1082016,neu,0.99883046,neu,0.64895293
1082016,neu,0.98012198,neu,0.63515814
1082016,neu,0.98296606,neu,0.47774967
1082016,neu,0.78878862,,
12212015,neu,0.74901848,neu,0.6501746
12212015,neu,0.75841326,neu,0.6003351
12212015,neu,0.9995325,neu,0.65466008
12212015,neu,0.99987277,neu,0.97893884
12212015,neu,0.96602332,neg,0.51468629
12212015,neu,0.94061592,neg,0.60602319
1112016,neu,0.99916688,neu,0.54131194
1082016,neu,0.98596704,neg,0.75185187
1082016,neu,0.99461309,neg,0.71008707
